bus,decrease_MWh,increase_MWh,net_cost,net_down_MWh,x,y
TKNE21,0.0,0.0,0.0,0.0,605676.4011135183,275332.46119352
TINP32,0.0,0.0,0.0,0.0,440046.1407087505,389154.19854763657
TINP31,0.0,0.0,0.0,0.0,440046.1407087505,389154.19854763657
TINP22,0.0,0.0,0.0,0.0,440046.1407087505,389154.19854763657
TINP21,0.0,0.0,0.0,0.0,440046.1407087505,389154.19854763657
TILB4B,0.0,0.0,0.0,0.0,566238.2972928039,176279.29600839555
TILB4A,0.0,0.0,0.0,0.0,566238.2972928039,176279.29600839555
TILB41,0.0,0.0,0.0,0.0,566238.2972928039,176279.29600839555
TILB21,0.0,0.0,0.0,0.0,566238.2972928039,176279.29600839555
TILB14,0.0,0.0,0.0,0.0,566238.2972928039,176279.29600839555
TILB13,0.0,0.0,0.0,0.0,566238.2972928039,176279.29600839555
TILB12,0.0,0.0,0.0,0.0,566238.2972928039,176279.29600839555
TILB11,0.0,0.0,0.0,0.0,566238.2972928039,176279.29600839555
THUS3-,0.0,0.0,0.0,0.0,312310.35834551934,965899.984561662
THUS2K,0.0,0.0,0.0,0.0,311766.24883559707,968457.2247044917
THUS2J,0.0,0.0,0.0,0.0,311766.24883559707,968457.2247044917
THUS1K,0.0,0.0,0.0,0.0,311766.24883559707,968457.2247044917
TOMT1J,0.0,0.0,0.0,0.0,280348.95571443485,828759.9563381004
TOMT1L,0.0,0.0,0.0,0.0,280348.95571443485,828759.9563381004
TUMB5-,0.0,0.0,0.0,0.0,276662.188279889,759008.8210600333
TOMT1M,0.0,0.0,0.0,0.0,280348.95571443485,828759.9563381004
TUMB1R,0.0,0.0,0.0,0.0,276662.188279889,759008.8210600333
TUMB1Q,0.0,0.0,0.0,0.0,276662.188279889,759008.8210600333
TRLO3-,0.0,0.0,0.0,0.0,223257.64657724753,596756.7467392104
TREU4B,0.0,0.0,0.0,0.0,325026.040922683,358157.71702102065
TREU4A,0.0,0.0,0.0,0.0,325026.040922683,358157.71702102065
TREM31,0.0,0.0,0.0,0.0,320840.68133315933,177134.23101307044
TREM21,0.0,0.0,0.0,0.0,320840.68133315933,177134.23101307044
TRAW41,0.0,0.0,0.0,0.0,268978.4643977685,338615.58867803635
TRAW21,0.0,0.0,0.0,0.0,268978.4643977685,338615.58867803635
TRAW11,0.0,0.0,0.0,0.0,268978.4643977685,338615.58867803635
TOTT2B,0.0,0.0,0.0,0.0,535231.286801687,191241.06872288167
TOTT2A,0.0,0.0,0.0,0.0,535231.286801687,191241.06872288167
TOTT24,0.0,0.0,0.0,0.0,535231.286801687,191241.06872288167
TOTT23,0.0,0.0,0.0,0.0,535231.286801687,191241.06872288167
TOTT22,0.0,0.0,0.0,0.0,535231.286801687,191241.06872288167
TOTT21,0.0,0.0,0.0,0.0,535231.286801687,191241.06872288167
TOTT12,0.0,0.0,0.0,0.0,535231.286801687,191241.06872288167
TOTT11,0.0,0.0,0.0,0.0,535231.286801687,191241.06872288167
TORN4-,0.0,0.0,0.0,0.0,374586.48544532794,675075.6902436218
ABTH12,0.0,0.0,0.0,0.0,302444.04693633155,166064.2591145115
TONG5-,0.0,0.0,0.0,0.0,270034.1917992312,552960.6367026703
TONG3-,0.0,0.0,0.0,0.0,270034.1917992312,552960.6367026703
TONG1R,0.0,0.0,0.0,0.0,270034.1917992312,552960.6367026703
TONG1Q,0.0,0.0,0.0,0.0,270034.1917992312,552960.6367026703
TONG1-,0.0,0.0,0.0,0.0,270034.1917992312,552960.6367026703
TOMT2K,0.0,0.0,0.0,0.0,280348.95571443485,828759.9563381004
TOMT2J,0.0,0.0,0.0,0.0,280348.95571443485,828759.9563381004
WDSO41,0.0,0.0,0.0,0.0,341750.23787633114,459967.4938624316
WDSW11,0.0,0.0,0.0,0.0,304096.4356758968,455207.5896359737
THUR61,0.0,0.0,0.0,0.0,448856.25745613355,390029.10467260255
WISH2-,0.0,0.0,0.0,0.0,279076.32558083173,653998.4440598642
WLEX2-,0.0,0.0,0.0,0.0,356925.4996286497,630941.8364675757
WLEE3C,0.0,0.0,0.0,0.0,356925.4996286497,630941.8364675757
WLEE3B,0.0,0.0,0.0,0.0,356925.4996286497,630941.8364675757
WLEE3A,0.0,0.0,0.0,0.0,356925.4996286497,630941.8364675757
WLEE2-,0.0,0.0,0.0,0.0,356925.4996286497,630941.8364675757
WIYH4Q,0.0,0.0,0.0,0.0,296672.15964066685,592426.905076814
WIYH2R,0.0,0.0,0.0,0.0,296672.15964066685,592426.905076814
WIYH2-,0.0,0.0,0.0,0.0,296672.15964066685,592426.905076814
WIYH1-,0.0,0.0,0.0,0.0,296672.15964066685,592426.905076814
ABHA12,0.0,0.0,0.0,0.0,277366.7704361002,64956.93548942605
WISH3T,0.0,0.0,0.0,0.0,279076.32558083173,653998.4440598642
WISH3S,0.0,0.0,0.0,0.0,279076.32558083173,653998.4440598642
WISH3-,0.0,0.0,0.0,0.0,279076.32558083173,653998.4440598642
WISH1-,0.0,0.0,0.0,0.0,279076.32558083173,653998.4440598642
WDSW12,0.0,0.0,0.0,0.0,304096.4356758968,455207.5896359737
WISD61,0.0,0.0,0.0,0.0,520984.72975881596,183222.12040730927
WISD42,0.0,0.0,0.0,0.0,520978.627703215,183184.18816488463
WISD41,0.0,0.0,0.0,0.0,520978.627703215,183184.18816488463
WISD2A,0.0,0.0,0.0,0.0,520978.627703215,183184.18816488463
WISD21,0.0,0.0,0.0,0.0,520978.627703215,183184.18816488463
WISD11,0.0,0.0,0.0,0.0,520978.627703215,183184.18816488463
WIOW3-,0.0,0.0,0.0,0.0,394224.9598214775,807000.8582622374
WIOW1R,0.0,0.0,0.0,0.0,394224.9598214775,807000.8582622374
WIOW1Q,0.0,0.0,0.0,0.0,394224.9598214775,807000.8582622374
WIMB41,0.0,0.0,0.0,0.0,526057.5773145984,171778.56460083975
WIMB2A,0.0,0.0,0.0,0.0,526057.5773145984,171778.56460083975
WIMB21,0.0,0.0,0.0,0.0,526057.5773145984,171778.56460083975
WIMB14,0.0,0.0,0.0,0.0,526057.5773145984,171778.56460083975
WLEX3A,0.0,0.0,0.0,0.0,356925.4996286497,630941.8364675757
WLEX3B,0.0,0.0,0.0,0.0,356925.4996286497,630941.8364675757
WLEX3C,0.0,0.0,0.0,0.0,356925.4996286497,630941.8364675757
WMEL11,0.0,0.0,0.0,0.0,441324.0568902372,400752.0666180392
WYMO41,0.0,0.0,0.0,0.0,520398.6678667578,226998.912060413
WYMO11,0.0,0.0,0.0,0.0,520398.6678667578,226998.912060413
WYLF41,0.0,0.0,0.0,0.0,235117.62264714108,393628.50144688325
WYLF11,0.0,0.0,0.0,0.0,235117.62264714108,393628.50144688325
WWEY4B,0.0,0.0,0.0,0.0,505321.1555909894,162079.7307390724
WWEY4A,0.0,0.0,0.0,0.0,505321.1555909894,162079.7307390724
WWEY2A,0.0,0.0,0.0,0.0,505321.1555909894,162079.7307390724
WWEY22,0.0,0.0,0.0,0.0,505321.1555909894,162079.7307390724
WWEY21,0.0,0.0,0.0,0.0,505321.1555909894,162079.7307390724
WWEY12,0.0,0.0,0.0,0.0,505321.1555909894,162079.7307390724
WWEY11,0.0,0.0,0.0,0.0,505321.1555909894,162079.7307390724
WTHU4F,0.0,0.0,0.0,0.0,559098.345222402,177300.17729293765
WTHU4E,0.0,0.0,0.0,0.0,559098.345222402,177300.17729293765
WTHU4D,0.0,0.0,0.0,0.0,559098.345222402,177300.17729293765
WTHU4C,0.0,0.0,0.0,0.0,559098.345222402,177300.17729293765
WTHU4B,0.0,0.0,0.0,0.0,559098.345222402,177300.17729293765
WTHU4A,0.0,0.0,0.0,0.0,559098.345222402,177300.17729293765
WTHU31,0.0,0.0,0.0,0.0,559098.345222402,177300.17729293765
WOWE42,0.0,0.0,0.0,0.0,262460.7366609771,441257.5938552803
WOWE41,0.0,0.0,0.0,0.0,251989.58584993522,439124.35500315763
WOWE22,0.0,0.0,0.0,0.0,221391.35722750152,453806.6962204919
WOWE21,0.0,0.0,0.0,0.0,207433.30954326378,451091.0210486966
WOHI3-,0.0,0.0,0.0,0.0,391248.46717813937,807050.6000577236
WOHI1R,0.0,0.0,0.0,0.0,391248.46717813937,807050.6000577236
WOHI1Q,0.0,0.0,0.0,0.0,391248.46717813937,807050.6000577236
WMEL21,0.0,0.0,0.0,0.0,441324.0568902372,400752.0666180392
WMEL12,0.0,0.0,0.0,0.0,441324.0568902372,400752.0666180392
WIMB13,0.0,0.0,0.0,0.0,526057.5773145984,171778.56460083975
WIMB12,0.0,0.0,0.0,0.0,526057.5773145984,171778.56460083975
WIMB11,0.0,0.0,0.0,0.0,526057.5773145984,171778.56460083975
WHIB1D,0.0,0.0,0.0,0.0,301894.561117818,788454.1923866945
WHIB1B,0.0,0.0,0.0,0.0,301894.561117818,788454.1923866945
WHIB1A,0.0,0.0,0.0,0.0,301894.561117818,788454.1923866945
WHHO3-,0.0,0.0,0.0,0.0,325159.59248560225,671445.602489255
WHHO2R,0.0,0.0,0.0,0.0,325159.59248560225,671445.602489255
WHHO2Q,0.0,0.0,0.0,0.0,325159.59248560225,671445.602489255
WHGA11,0.0,0.0,0.0,0.0,389256.36235907656,403670.9725303248
WHAM4B,0.0,0.0,0.0,0.0,538986.3269890321,181973.41901895934
WHAM4A,0.0,0.0,0.0,0.0,538986.3269890321,181973.41901895934
WHAM41,0.0,0.0,0.0,0.0,538986.3269890321,181973.41901895934
WHAM12,0.0,0.0,0.0,0.0,538986.3269890321,181973.41901895934
WHAM11,0.0,0.0,0.0,0.0,538986.3269890321,181973.41901895934
WGEO3-,0.0,0.0,0.0,0.0,258399.43511941083,665590.1061544371
WGEO2R,0.0,0.0,0.0,0.0,258399.43511941083,665590.1061544371
WGEO2Q,0.0,0.0,0.0,0.0,258399.43511941083,665590.1061544371
WFIE3-,0.0,0.0,0.0,0.0,319616.364919532,697440.975423195
WFIE2-,0.0,0.0,0.0,0.0,319616.364919532,697440.975423195
WFIE1B,0.0,0.0,0.0,0.0,319616.364919532,697440.975423195
ABNE1R,0.0,0.0,0.0,0.0,320119.109859484,717096.6312341893
ABNE3-,0.0,0.0,0.0,0.0,320119.109859484,717096.6312341893
WERW32,0.0,0.0,0.0,0.0,519426.3206408913,428541.1877912424
WERW31,0.0,0.0,0.0,0.0,519310.0362203278,428586.53701854125
WERW11,0.0,0.0,0.0,0.0,519426.3206408913,428541.1877912424
WERO22,0.0,0.0,0.0,0.0,519524.3570092304,428502.95797186554
WERO21,0.0,0.0,0.0,0.0,519560.8578477741,428488.7249553994
WERO11,0.0,0.0,0.0,0.0,519542.6073997065,428495.84142835555
WDSW32,0.0,0.0,0.0,0.0,304096.4356758968,455207.5896359737
WDSW31,0.0,0.0,0.0,0.0,304096.4356758968,455207.5896359737
WHIB1C,0.0,0.0,0.0,0.0,301894.561117818,788454.1923866945
WHIB1E,0.0,0.0,0.0,0.0,301894.561117818,788454.1923866945
WILT2D,0.0,0.0,0.0,0.0,457053.93195338675,521936.4651757614
WHIB1F,0.0,0.0,0.0,0.0,301894.561117818,788454.1923866945
WILT2C,0.0,0.0,0.0,0.0,457053.93195338675,521936.4651757614
WILT2B,0.0,0.0,0.0,0.0,457053.93195338675,521936.4651757614
WILT2A,0.0,0.0,0.0,0.0,457053.93195338675,521936.4651757614
WILL12,0.0,0.0,0.0,0.0,430479.8003749058,328829.62663528434
WILL11,0.0,0.0,0.0,0.0,430479.8003749058,328829.62663528434
WILE41,0.0,0.0,0.0,0.0,429524.00539985724,328484.967658426
WIEN2B,0.0,0.0,0.0,0.0,396047.12464271486,297663.50653922395
WIEN2A,0.0,0.0,0.0,0.0,396047.12464271486,297663.50653922395
WIEN11,0.0,0.0,0.0,0.0,396047.12464271486,297663.50653922395
WIBA31,0.0,0.0,0.0,0.0,438803.2059152938,390879.2559464954
WIBA21,0.0,0.0,0.0,0.0,438803.2059152938,390879.2559464954
WHTL3-,0.0,0.0,0.0,0.0,223588.0282540509,692691.2849690899
WHTL1T,0.0,0.0,0.0,0.0,223588.0282540509,692691.2849690899
WHTL1S,0.0,0.0,0.0,0.0,223588.0282540509,692691.2849690899
WHTB1T,0.0,0.0,0.0,0.0,223588.0282540509,692691.2849690899
ABHA4A,0.0,0.0,0.0,0.0,277366.7704361002,64956.93548942605
WHSO4A,0.0,0.0,0.0,0.0,342633.2768868206,185339.48227367853
WHSO41,0.0,0.0,0.0,0.0,342633.2768868206,185339.48227367853
WHSO32,0.0,0.0,0.0,0.0,342633.2768868206,185339.48227367853
WHSO31,0.0,0.0,0.0,0.0,342633.2768868206,185339.48227367853
WHSO2B,0.0,0.0,0.0,0.0,342633.2768868206,185339.48227367853
WHSO2A,0.0,0.0,0.0,0.0,342633.2768868206,185339.48227367853
WHSO22,0.0,0.0,0.0,0.0,342633.2768868206,185339.48227367853
WHSO21,0.0,0.0,0.0,0.0,342633.2768868206,185339.48227367853
ABHA4B,0.0,0.0,0.0,0.0,277366.7704361002,64956.93548942605
WHIB1H,0.0,0.0,0.0,0.0,301894.561117818,788454.1923866945
WHIB1G,0.0,0.0,0.0,0.0,301894.561117818,788454.1923866945
ABTH13,0.0,0.0,0.0,0.0,302444.04693633155,166064.2591145115
THUR2A,0.0,0.0,0.0,0.0,448856.25745613355,390029.10467260255
ROWD41,0.0,0.0,0.0,0.0,539102.8758796814,163315.74288625288
SHEC21,0.0,0.0,0.0,0.0,434887.9088184163,386614.51661748637
SHUR41,0.0,0.0,0.0,0.0,320291.73920977965,144295.46225592587
SHRU3B,0.0,0.0,0.0,0.0,326132.5116746301,675336.4115597904
SHRU3A,0.0,0.0,0.0,0.0,326132.5116746301,675336.4115597904
SHRU2R,0.0,0.0,0.0,0.0,326132.5116746301,675336.4115597904
SHRU2Q,0.0,0.0,0.0,0.0,326132.5116746301,675336.4115597904
SHRE4B,0.0,0.0,0.0,0.0,349149.18153069797,312497.3712461056
SHRE4A,0.0,0.0,0.0,0.0,349149.18153069797,312497.3712461056
SHRE11,0.0,0.0,0.0,0.0,353298.5294366972,312668.1621456069
SHIN5-,0.0,0.0,0.0,0.0,257770.1976801615,896854.5726876204
SHIN3-,0.0,0.0,0.0,0.0,257770.1976801615,896854.5726876204
SHIN1-,0.0,0.0,0.0,0.0,257770.1976801615,896854.5726876204
SHEE11,0.0,0.0,0.0,0.0,592056.8161949387,174821.38512660447
SHEC31,0.0,0.0,0.0,0.0,434887.9088184163,386614.51661748637
SGRX23,0.0,0.0,0.0,0.0,379217.41730989737,766737.8090695977
SLOY5N,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SGRX22,0.0,0.0,0.0,0.0,379217.41730989737,766737.8090695977
SGRX21,0.0,0.0,0.0,0.0,379217.41730989737,766737.8090695977
SGRX2-,0.0,0.0,0.0,0.0,379217.41730989737,766737.8090695977
SGRW62,0.0,0.0,0.0,0.0,411086.99357327353,746584.6214588273
SGRW61,0.0,0.0,0.0,0.0,411086.99357327353,746584.6214588273
SGRW22,0.0,0.0,0.0,0.0,411086.99357327353,746584.6214588273
SGRW21,0.0,0.0,0.0,0.0,411086.99357327353,746584.6214588273
SGRO23,0.0,0.0,0.0,0.0,379203.0888016561,766837.0696117596
SGRO22,0.0,0.0,0.0,0.0,379292.66441639425,766689.7089980922
SGRO21,0.0,0.0,0.0,0.0,379255.085339527,766713.7303120636
ALDW21,0.0,0.0,0.0,0.0,444886.24239081884,395204.44496369455
ALDW31,0.0,0.0,0.0,0.0,444886.24239081884,395204.44496369455
SFEV1T,0.0,0.0,0.0,0.0,409607.2686034543,854347.131099735
SIGH2Q,0.0,0.0,0.0,0.0,318864.93709250505,671058.4859879826
SIGH2R,0.0,0.0,0.0,0.0,318864.93709250505,671058.4859879826
SIGH3A,0.0,0.0,0.0,0.0,318864.93709250505,671058.4859879826
SING41,0.0,0.0,0.0,0.0,565648.5836617345,170847.34333753196
SLOY5L,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1T,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1P,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1N,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1M,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1L,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1K,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1J,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1F,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1E,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1D,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1C,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY1B,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLKB1M,0.0,0.0,0.0,0.0,267321.4752952225,841743.7631365326
SLKB1L,0.0,0.0,0.0,0.0,267321.4752952225,841743.7631365326
SLKB1K,0.0,0.0,0.0,0.0,267321.4752952225,841743.7631365326
SLKB1J,0.0,0.0,0.0,0.0,267321.4752952225,841743.7631365326
SKLG11,0.0,0.0,0.0,0.0,433283.3846517063,431146.2183061651
SJOW41,0.0,0.0,0.0,0.0,526922.2577162589,182493.5241349921
SJOW21,0.0,0.0,0.0,0.0,526922.2577162589,182493.5241349921
SJOW13,0.0,0.0,0.0,0.0,526922.2577162589,182493.5241349921
SJOW12,0.0,0.0,0.0,0.0,526922.2577162589,182493.5241349921
SJOW11,0.0,0.0,0.0,0.0,526922.2577162589,182493.5241349921
SIZE1B,0.0,0.0,0.0,0.0,647326.9961925378,263557.03285808157
SIZE1A,0.0,0.0,0.0,0.0,647326.9961925378,263557.03285808157
SIZE12,0.0,0.0,0.0,0.0,647326.9961925378,263557.03285808157
SIZE11,0.0,0.0,0.0,0.0,647326.9961925378,263557.03285808157
SFEV1S,0.0,0.0,0.0,0.0,409649.7986057759,854426.7507838733
SFER1M,0.0,0.0,0.0,0.0,409528.3634123517,852213.6332377723
SFER1L,0.0,0.0,0.0,0.0,409528.3634123517,852213.6332377723
SALH11,0.0,0.0,0.0,0.0,449301.0830511392,523798.79519932275
ALDW32,0.0,0.0,0.0,0.0,444886.24239081884,395204.44496369455
SAFO41,0.0,0.0,0.0,0.0,279856.2539186134,104000.5384416685
SAFO11,0.0,0.0,0.0,0.0,279856.2539186134,104000.5384416685
SAES21,0.0,0.0,0.0,0.0,516150.8226150568,428000.4736059798
ALNE1Q,0.0,0.0,0.0,0.0,264592.1508586975,870979.3480448452
SAEN11,0.0,0.0,0.0,0.0,516300.06967972027,428814.5646655627
SACO3K,0.0,0.0,0.0,0.0,224544.80613688627,641270.642497196
SACO3J,0.0,0.0,0.0,0.0,224544.80613688627,641270.642497196
SACO1R,0.0,0.0,0.0,0.0,224544.80613688627,641270.642497196
ALNE1R,0.0,0.0,0.0,0.0,264592.1508586975,870979.3480448452
RYHA4B,0.0,0.0,0.0,0.0,503507.64770619024,310809.5762032215
RYHA4A,0.0,0.0,0.0,0.0,503507.64770619024,310809.5762032215
RYHA42,0.0,0.0,0.0,0.0,503507.64770619024,310809.5762032215
RYEH4B,0.0,0.0,0.0,0.0,538371.035733913,208504.732512558
RYEH4A,0.0,0.0,0.0,0.0,538371.035733913,208504.732512558
RYEH43,0.0,0.0,0.0,0.0,538371.035733913,208504.732512558
RYEH42,0.0,0.0,0.0,0.0,538371.035733913,208504.732512558
RYEH13,0.0,0.0,0.0,0.0,538371.035733913,208504.732512558
RYEH12,0.0,0.0,0.0,0.0,538371.035733913,208504.732512558
RYEH11,0.0,0.0,0.0,0.0,538371.035733913,208504.732512558
RUGE41,0.0,0.0,0.0,0.0,405994.02442645666,317354.02602682984
RUGE11,0.0,0.0,0.0,0.0,405994.02442645666,317354.02602682984
RRWW11,0.0,0.0,0.0,0.0,325169.05669343204,567437.5087699455
RREW11,0.0,0.0,0.0,0.0,325169.05669343204,567437.5087699455
ROWD4B,0.0,0.0,0.0,0.0,539102.8758796814,163315.74288625288
ROWD4A,0.0,0.0,0.0,0.0,539102.8758796814,163315.74288625288
KINT1P,0.0,0.0,0.0,0.0,377508.90374093025,813637.7765280615
SAKN3-,0.0,0.0,0.0,0.0,292567.7158676779,697181.7228640645
SALH21,0.0,0.0,0.0,0.0,449301.0830511392,523798.79519932275
SFER1K,0.0,0.0,0.0,0.0,409528.3634123517,852213.6332377723
SALH41,0.0,0.0,0.0,0.0,449301.0830511392,523798.79519932275
SFER1J,0.0,0.0,0.0,0.0,409528.3634123517,852213.6332377723
SFEM1R,0.0,0.0,0.0,0.0,409521.41353764036,855222.5014341904
SFEM1Q,0.0,0.0,0.0,0.0,409521.41353764036,855222.5014341904
SFEG1R,0.0,0.0,0.0,0.0,409590.2561296035,854315.2833510945
SFEG1Q,0.0,0.0,0.0,0.0,409590.2561296035,854315.2833510945
SFEE5-,0.0,0.0,0.0,0.0,409142.88111973513,853793.2945498659
SFEE1D,0.0,0.0,0.0,0.0,409142.88111973513,853793.2945498659
SFEE1C,0.0,0.0,0.0,0.0,409142.88111973513,853793.2945498659
SFEE1B,0.0,0.0,0.0,0.0,409142.88111973513,853793.2945498659
SFEE1A,0.0,0.0,0.0,0.0,409142.88111973513,853793.2945498659
SELL4F,0.0,0.0,0.0,0.0,608537.0818841896,138313.35645566287
SELL4E,0.0,0.0,0.0,0.0,608537.0818841896,138313.35645566287
SELL4D,0.0,0.0,0.0,0.0,608537.0818841896,138313.35645566287
SELL4C,0.0,0.0,0.0,0.0,608537.0818841896,138313.35645566287
SELL4B,0.0,0.0,0.0,0.0,608537.0818841896,138313.35645566287
SELL4A,0.0,0.0,0.0,0.0,608537.0818841896,138313.35645566287
SELL13,0.0,0.0,0.0,0.0,608537.0818841896,138313.35645566287
SELL12,0.0,0.0,0.0,0.0,608537.0818841896,138313.35645566287
SELL11,0.0,0.0,0.0,0.0,608537.0818841896,138313.35645566287
SEAB11,0.0,0.0,0.0,0.0,353592.55301552935,182144.85765848274
SASA11,0.0,0.0,0.0,0.0,302088.17199536914,374302.81159611215
SANX3-,0.0,0.0,0.0,0.0,350897.23108991655,716766.3661253005
SANX1R,0.0,0.0,0.0,0.0,350897.23108991655,716766.3661253005
SANX1Q,0.0,0.0,0.0,0.0,350897.23108991655,716766.3661253005
SALL12,0.0,0.0,0.0,0.0,621887.2445020999,302250.8943351488
SALL11,0.0,0.0,0.0,0.0,621887.2445020999,302250.8943351488
SALH42,0.0,0.0,0.0,0.0,449301.0830511392,523798.79519932275
SLOY5M,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
SLOY5P,0.0,0.0,0.0,0.0,232548.37392839574,709278.7725432945
THUR21,0.0,0.0,0.0,0.0,448856.25745613355,390029.10467260255
SWAN12,0.0,0.0,0.0,0.0,264528.74795501766,200037.8041253524
TAYN1Q,0.0,0.0,0.0,0.0,201913.38096931038,731066.4741246307
TAUN42,0.0,0.0,0.0,0.0,319232.82313812117,124801.05074151611
TAUN41,0.0,0.0,0.0,0.0,319232.82313812117,124801.05074151611
TAUN11,0.0,0.0,0.0,0.0,319232.82313812117,124801.05074151611
ABTH21,0.0,0.0,0.0,0.0,302444.04693633155,166064.2591145115
TARL1R,0.0,0.0,0.0,0.0,352423.7318504426,807015.9560439939
TARL1Q,0.0,0.0,0.0,0.0,352423.7318504426,807015.9560439939
SWAN4B,0.0,0.0,0.0,0.0,264528.74795501766,200037.8041253524
SWAN4A,0.0,0.0,0.0,0.0,264528.74795501766,200037.8041253524
SWAN42,0.0,0.0,0.0,0.0,264528.74795501766,200037.8041253524
SWAN41,0.0,0.0,0.0,0.0,264528.74795501766,200037.8041253524
SWAN22,0.0,0.0,0.0,0.0,264528.74795501766,200037.8041253524
SWAN21,0.0,0.0,0.0,0.0,264528.74795501766,200037.8041253524
SWAN11,0.0,0.0,0.0,0.0,264528.74795501766,200037.8041253524
SMAN11,0.0,0.0,0.0,0.0,381814.3614710083,391730.2453831552
SUND42,0.0,0.0,0.0,0.0,503115.9060300188,227144.62541829166
SUND41,0.0,0.0,0.0,0.0,503115.9060300188,227144.62541829166
SUND31,0.0,0.0,0.0,0.0,503115.9060300188,227144.62541829166
SUND11,0.0,0.0,0.0,0.0,503115.9060300188,227144.62541829166
STYC12,0.0,0.0,0.0,0.0,476623.67748372967,353530.66087684437
STYC11,0.0,0.0,0.0,0.0,475866.0554142961,353956.77760789386
STWB4R,0.0,0.0,0.0,0.0,416882.46723067085,564495.8540365878
STWB4Q,0.0,0.0,0.0,0.0,416882.46723067085,564495.8540365878
STSB4B,0.0,0.0,0.0,0.0,427295.054800798,398494.44239898917
STSB4A,0.0,0.0,0.0,0.0,427295.054800798,398494.44239898917
STRW3-,0.0,0.0,0.0,0.0,263801.47176157415,875499.4770544589
STRW1A,0.0,0.0,0.0,0.0,263801.47176157415,875499.4770544589
STRW1-,0.0,0.0,0.0,0.0,263801.47176157415,875499.4770544589
TAYN1R,0.0,0.0,0.0,0.0,201913.38096931038,731066.4741246307
TAYN3-,0.0,0.0,0.0,0.0,201913.38096931038,731066.4741246307
TEAL1-,0.0,0.0,0.0,0.0,341105.0577499061,738317.1022533805
TEAL2A,0.0,0.0,0.0,0.0,341105.0577499061,738317.1022533805
THTO43,0.0,0.0,0.0,0.0,477501.058396104,445510.7706852951
THTO42,0.0,0.0,0.0,0.0,477501.058396104,445510.7706852951
THTO41,0.0,0.0,0.0,0.0,477501.058396104,445510.7706852951
THOW34,0.0,0.0,0.0,0.0,655430.4747564704,142842.82989733608
THOW33,0.0,0.0,0.0,0.0,655430.4747564704,142842.82989733608
THOW32/34,0.0,0.0,0.0,0.0,638157.7943654577,147155.24282233202
THOW32,0.0,0.0,0.0,0.0,655430.4747564704,142842.82989733608
THOW31/33,0.0,0.0,0.0,0.0,638157.7943654577,147155.24282233202
THOW31,0.0,0.0,0.0,0.0,655430.4747564704,142842.82989733608
THOW12,0.0,0.0,0.0,0.0,655353.3554204431,142907.1378217184
THOW11,0.0,0.0,0.0,0.0,655353.3554204431,142907.1378217184
THOM61,0.0,0.0,0.0,0.0,460544.73285980674,409561.92836423096
THOM42,0.0,0.0,0.0,0.0,460544.73285980674,409561.92836423096
THOM41,0.0,0.0,0.0,0.0,460544.73285980674,409561.92836423096
THOM2A,0.0,0.0,0.0,0.0,460544.73285980674,409561.92836423096
THOM21,0.0,0.0,0.0,0.0,460544.73285980674,409561.92836423096
THAW12,0.0,0.0,0.0,0.0,633367.3766314699,161873.46614112356
THAW11,0.0,0.0,0.0,0.0,633367.3766314699,161873.46614112356
TEMP31,0.0,0.0,0.0,0.0,440977.94650420995,390759.5442084651
TEMP22,0.0,0.0,0.0,0.0,440977.94650420995,390759.5442084651
TEMP21,0.0,0.0,0.0,0.0,440977.94650420995,390759.5442084651
TELR3-,0.0,0.0,0.0,0.0,322604.3452285906,674975.2715292255
TELR1R,0.0,0.0,0.0,0.0,322604.3452285906,674975.2715292255
TELR1Q,0.0,0.0,0.0,0.0,322604.3452285906,674975.2715292255
TEAL2K,0.0,0.0,0.0,0.0,341105.0577499061,738317.1022533805
TEAL2J,0.0,0.0,0.0,0.0,341105.0577499061,738317.1022533805
TEAL2B,0.0,0.0,0.0,0.0,341105.0577499061,738317.1022533805
STRL3R,0.0,0.0,0.0,0.0,247165.99683032473,806832.9798029896
STRL3Q,0.0,0.0,0.0,0.0,247165.99683032473,806832.9798029896
STRL3P,0.0,0.0,0.0,0.0,247165.99683032473,806832.9798029896
SSHI31,0.0,0.0,0.0,0.0,435299.4152928994,564435.0874738641
SSBW32,0.0,0.0,0.0,0.0,621887.2445020999,302250.8943351488
SSBW31,0.0,0.0,0.0,0.0,621887.2445020999,302250.8943351488
